Домен,Статус,Рішення ПлейСіті,Рішення НКЕК,Останнє оновлення
vip-letter.com,Заблокований,від 23.06.2025 №24-Р,від 02.07.2025 №418,2025-11-05
vip.lviv.ua,Заблокований,від 19.02.2026 №40-Р,від 25.02.2026 №99,2026-03-06
vip-parik24.pro,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
vip-pass.co,Заблокований,від 17.09.2025 №89-Р,від 24.09.2025 №568,2025-11-05
vippcasinobonusround.top,Заблокований,від 05.03.2026 №53-Р,від 11.03.2026 №124,2026-03-16
vippcasinortp.top,Заблокований,від 09.07.2025 №29-Р,від 16.07.2025 №440,2025-11-05
vippcasinoseries.top,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
virtualcity-3.gameassists.co.uk,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
vivibet1.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
vivibet.in,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
vivi-cazino.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
vivi-in31.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
vivi-kazino.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
vivi-kazino-uz.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
vivi-kz.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
vivitr-giris.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
vivi-uzb.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
viviuz.net,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
vodka17cu.com,Заблокований,від 29.04.2026 №161-Р,30.04.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-07
vodka1dyg.com,Заблокований,від 06.05.2026 № 173-Р,08.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-12
vodka1iiy.com,Заблокований,від 16.04.2026 №132-Р,17.04.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-04-28
vodka4gij.com,Опрацювання,від 20.05.2026 №193-Р,,2026-05-21
vodka.bet,Заблокований,від 16.04.2026 №132-Р,17.04.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-04-28
volna145.casino,Заблокований,від 16.07.2025 №33-Р,від 23.07.2025 №452,2025-11-05
volna148.casino,Заблокований,від 27.08.2025 №74-Р,від 03.09.2025 №533,2026-03-18
volna149.casino,Заблокований,від 17.09.2025 №89-Р,від 24.09.2025 №568,2025-11-05
volna150.casino,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
volna152.casino,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
volna156.casino,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
volna161.casino,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
volna164.casino,Заблокований,від 16.04.2026 №132-Р,17.04.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-04-28
volna.casino,Заблокований,від 16.07.2025 №33-Р,від 23.07.2025 №452,2025-11-05
volna-casino10043.com,Заблокований,від 23.06.2025 №24-Р,від 02.07.2025 №418,2025-11-05
volna-casino10044.com,Заблокований,від 09.07.2025 №29-Р,від 16.07.2025 №440,2025-11-05
volna-casino10046.com,Заблокований,від 09.07.2025 №29-Р,від 16.07.2025 №440,2025-11-05
volna-casino531.com,Заблокований,від 16.07.2025 №33-Р,від 23.07.2025 №452,2025-11-05
voshodprint.com.ua,Заблокований,від 19.02.2026 №40-Р,від 25.02.2026 №99,2026-03-06
vpg.org.ua,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
vpl.com.ua,Заблокований,від 11.09.2025 №83-Р,від 17.09.2025 №555,2025-11-05
vulcan777casino.com,Заблокований,від 02.07.2025 №27-Р,від 09.07.2025 №430,2025-11-05
vulkancasino.ua,Анульовано,Рішення КРАІЛ від 04.04.2024 № 183,Рішення КРАІЛ від 04.04.2024 № 183,2025-08-20
vulkanvegas35.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
vulkanvegas-promo.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
vv-one745.life,Заблокований,від 03.04.2026 №99-Р,повідомлення на вебсайті НКЕК від 07.04.2026,2026-04-16
wabo88.com,Заблокований,від 30.07.2025 №52-Р,від 06.08.2025 №481,2025-11-05
wabo88.vip,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
wallacebet.com,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
watchmewin1.casino,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
watchmewin2.casino,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
watchmewin4.casino,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
watchmewin5.casino,Заблокований,від 19.02.2026 №40-Р,від 25.02.2026 №99,2026-03-06
watchmewin.casino,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
way-to-ev4.com,Заблокований,від 06.05.2026 № 173-Р,08.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-12
wazbee33.casino,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
wazbee.casino,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
web.3dice.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
webkatalog.kiev.ua,Заблокований,від 12.05.2026 №182-Р,"13.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-19
welle1.casino,Заблокований,від 30.07.2025 №52-Р,від 06.08.2025 №481,2025-11-05
welle.casino,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
welwin13.casino,Заблокований,від 29.04.2026 №161-Р,30.04.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-07
wglife.com.ua,Заблокований,від 02.07.2025 №27-Р,від 09.07.2025 №430,2025-11-05
whalegames.gg,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
whale.io,Заблокований,від 16.07.2025 №33-Р,від 23.07.2025 №452,2025-11-05
whale.tg,Заблокований,від 03.09.2025 №77-Р,від 10.09.2025 №547,2025-11-05
whiskytime.com.ua,Заблокований,від 16.06.2025 №19-Р,від 25.06.2025 №411,2025-11-05
wikiluck.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
wild.io,Заблокований,від 16.07.2025 №33-Р,від 23.07.2025 №452,2025-11-05
wildjokercasino.com,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
wildpokies1.com,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
wildzy.io,Заблокований,від 03.04.2026 №99-Р,повідомлення на вебсайті НКЕК від 07.04.2026,2026-04-16
winboss.ua,Легальний,Рішення КРАІЛ від 10.09.2024 № 430,Рішення КРАІЛ від 10.09.2024 № 430,2025-08-07
win.casino,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
windice.io,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
winna.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
winnerinlife.top,Заблокований,від 04.05.2026 №167-Р,06.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-08
winolot.com,Заблокований,від 30.07.2025 №52-Р,від 06.08.2025 №481,2025-11-05
win-poker-bet.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
winshark01.com,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
winshark02.com,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
winshark9.com,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
winshark.live,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
wins.io,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
winsmania.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
wintomato.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
win-viphouse.com,Заблокований,від 04.05.2026 №167-Р,06.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-08
wnu-ukraine.com,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
wptglobal.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
w-rt55155dp.vip,Заблокований,від 12.05.2026 №182-Р,"13.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-19
wsmcasino.com,Заблокований,від 05.03.2026 №53-Р,від 11.03.2026 №124,2026-03-16
ww25.uslotu161.online,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
wwin.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
www.11zencasino.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
www.128brigade.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
www.1go1.casino,Заблокований,від 04.05.2026 №167-Р,06.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-08
www.1go2.casino,Заблокований,від 04.05.2026 №167-Р,06.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-08
www.1gocasino900.com,Заблокований,від 04.05.2026 №167-Р,06.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-08
www.1win.global,Заблокований,від 16.07.2025 №33-Р,від 23.07.2025 №452,2025-11-05
www.1xbitapp.com,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
www.1xbit.me,Заблокований,від 16.07.2025 №33-Р,від 23.07.2025 №452,2025-11-05
www.1xbit.org,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
www.1xbitpromo.com,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
www.1x.codes,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
www.1zenbetting1.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
www.24bettle.com,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
www.24grandcasino.com,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
www.30bet.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.32red.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
www.55bet.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.67bet.com,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
www.6myrsure.win,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
www.70bet.com,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
www.81bet.com,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
www.888casino.com,Заблокований,від 30.07.2025 №52-Р,від 06.08.2025 №481,2025-11-05
www.abigcandycampaign.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
www.ace.com,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
www.acrpoker.eu,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
www.agentlotto.info,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
www.alexanderbonusplay.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.alfobet.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
www.allstarcasino.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.anadol24.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
www.artcasino3.io,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
www.askgamblers.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
www.aussie-bet33.com,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
www.aviagames.com,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
www.b1tstarz35.com,Заблокований,від 19.02.2026 №40-Р,від 25.02.2026 №99,2026-03-06
www.bangbangcasino.com,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
www.bbcasino.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
www.b-bets.com,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
www.bcasino.com,Заблокований,від 29.04.2026 №161-Р,30.04.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-07
www.bet20.com,Заблокований,від 16.07.2025 №33-Р,від 23.07.2025 №452,2025-11-05
www.bet-2.fun,Заблокований,від 12.05.2026 №182-Р,"13.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-19
www.bet-at-home.com,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
www.betcoin.ag,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
www.betfair.com,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
www.betflash24.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.bethard.com,Заблокований,від 30.07.2025 №52-Р,від 06.08.2025 №481,2025-11-05
www.bethog.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.betinferno.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
www.betiro.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
www.betitall.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
www.betonline.ag,Заблокований,від 19.02.2026 №40-Р,від 25.02.2026 №99,2026-03-06
www.betospin.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.betroom25.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.bets.io,Заблокований,від 16.07.2025 №33-Р,від 23.07.2025 №452,2025-11-05
www.betsio.com,Заблокований,від 30.07.2025 №52-Р,від 06.08.2025 №481,2025-11-05
www.betssen.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.betterwin.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
www.betus.com,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
www.betus.com.pa,Заблокований,від 03.04.2026 №99-Р,повідомлення на вебсайті НКЕК від 07.04.2026,2026-04-16
www.bigwins02.com,Заблокований,від 30.07.2025 №52-Р,від 06.08.2025 №481,2025-11-05
www.bitcoincasino.us,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
www.bitcoin.com,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
www.bitcoinsportsbook.ag,Заблокований,від 16.07.2025 №33-Р,від 23.07.2025 №452,2025-11-05
www.bitdreams2.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
www.bitsky.bet,Заблокований,від 03.04.2026 №99-Р,повідомлення на вебсайті НКЕК від 07.04.2026,2026-04-16
www.bitsler.com,Заблокований,від 16.07.2025 №33-Р,від 23.07.2025 №452,2025-11-05
www.bitsler.online,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
www.bitstarz.com,Заблокований,від 11.09.2025 №83-Р,від 17.09.2025 №555,2025-11-05
www.blackjackballroom.eu,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
www.bluvegas.com,Заблокований,від 30.07.2025 №52-Р,від 06.08.2025 №481,2025-11-05
www.boocasino.com,Заблокований,від 29.04.2026 №161-Р,30.04.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-07
www.bwin.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.casinoaction.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
www.casinoadrenaline.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
www.casinobet.com,Заблокований,від 16.07.2025 №33-Р,від 23.07.2025 №452,2025-11-05
www.casinoestrellatournament.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.casinoextratournament.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.casinomga.com,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
www.casinoorca.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.casinorating.com,Заблокований,від 16.01.2026 №13-Р,від 28.01.2026 №35,2026-02-02
www.casinostars1.io,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
www.casinostars.io,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
www.cloudbet.com,Заблокований,від 16.07.2025 №33-Р,від 23.07.2025 №452,2025-11-05
www.cloudgaming002.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.clubgg.com,Заблокований,від 04.12.2025 №178-Р,від 17.12.2025 №713,2025-12-24
www.clubplayercampaign.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
www.clubredstag.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
www.clutch.app,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
www.cobracasino.online,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
www.coincasino.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
www.coincasino.pro,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
www.coinkings.io,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
www.coolcatcampaign.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
www.crashino.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
www.cristalpoker12.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
www.cryptocasino.cc,Заблокований,від 03.04.2026 №99-Р,повідомлення на вебсайті НКЕК від 07.04.2026,2026-04-16
www.cryptocasino.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
www.cryptoslots.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
www.dreamscampaigns.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
www.dublinbetvips.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.emucasino.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.ethcasino.casa,Заблокований,від 04.05.2026 №167-Р,06.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-08
www.ethcasino.io,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
www.eurobetscasino.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
www.familygameonline.be,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
www.fastslots.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.fatbosscards.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.fgwinners.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
www.foxygold.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.gamebookers.com,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
www.gameshub.com,Заблокований,від 18.03.2026 №69-Р,від 24.03.2026 №150,2026-04-16
www.gametwist.com,Заблокований,від 19.02.2026 №40-Р,від 25.02.2026 №99,2026-03-06
www.ggpoker.social,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
www.ggvegas.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
www.ghostino.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
www.goalbet1.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
www.god55.company,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
www.god55.nexus,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
www.god55singapore.net,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
www.goldencrowncasino7.com,Заблокований,від 05.03.2026 №53-Р,від 11.03.2026 №124,2026-03-16
www.goldeneuro.com,Заблокований,від 08.10.2025 №105-Р,від 15.10.2025 №600,2025-11-05
www.goldenpanda.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
www.grandevegascasino.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
www.grandrushvip2.com,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
www.grombet1.com,Заблокований,від 04.12.2025 №178-Р,від 17.12.2025 №713,2025-12-24
www.grompokerua33.com,Заблокований,від 11.09.2025 №83-Р,від 17.09.2025 №555,2025-11-05
www.gudarcasino.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.hazcasino.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.heapsomails.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
www.heycasino.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
www.highstakes.com,Заблокований,від 04.12.2025 №178-Р,від 17.12.2025 №713,2025-12-24
www.hiperwin615.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.horuscasino.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.housebets.com,Заблокований,від 11.09.2025 №83-Р,від 17.09.2025 №555,2025-11-05
www.hugedomains.com,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
www.imperialwins.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.instantcasino.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.jackpotcapital.eu,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
www.joker777.net,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
www.kikobet33.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.kimcasino.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
www.kirgo.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.krasnodon.eu.com,Заблокований,від 12.05.2026 №182-Р,"13.05.2026 на офіційному
вебсайті НКЕК розміщено повідомлення",2026-05-19
www.kzingdemo.com,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
www.l0tt0.com,Заблокований,від 03.04.2026 №99-Р,повідомлення на вебсайті НКЕК від 07.04.2026,2026-04-16
www.ladbrokes.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.lider-bet.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
www.ligastavok.ru,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
www.lincolncasino.eu,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
www.lokocampaign.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
www.lsbet1189.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.lsbet1370.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.ltccasino.io,Заблокований,від 03.04.2026 №99-Р,повідомлення на вебсайті НКЕК від 07.04.2026,2026-04-16
www.ltctop.io,Заблокований,від 04.05.2026 №167-Р,06.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-08
www.luckyblock.com,Заблокований,від 16.07.2025 №33-Р,від 23.07.2025 №452,2025-11-05
www.luckyblock.top,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
www.luckyvip.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
www.luckywhalecasino.com,Заблокований,від 16.07.2025 №33-Р,від 23.07.2025 №452,2025-11-05
www.lyracasino.com,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
www.madrush.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
www.mangacasino.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.marathonbet.com,Заблокований,від 04.05.2026 №167-Р,06.05.2026 на офіційному вебсайті НКЕК розміщено повідомлення,2026-05-08
www.marsbet7.com,Заблокований,від 05.11.2025 №148-Р,від 12.11.2025 №651,2025-11-18
www.marsbet.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
www.masterplay1.io,Заблокований,від 16.07.2025 №33-Р,від 23.07.2025 №452,2025-11-05
www.mbbgkeen.xyz,Заблокований,від 30.07.2025 №52-Р,від 06.08.2025 №481,2025-11-05
www.mbbgpaint.xyz,Заблокований,від 23.10.2025 №131-Р,від 30.10.2025 №632,2025-11-05
www.mbbgpen.xyz,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
www.mbbgpull.xyz,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
www.mbbgrally.xyz,Заблокований,від 04.02.2026 №28-Р,від 11.02.2026 №70,2026-02-16
www.mbbgrange.xyz,Заблокований,від 19.02.2026 №40-Р,від 25.02.2026 №99,2026-03-06
www.medusacampaign.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
www.megadice.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
www.mondcasino3.com,Заблокований,від 25.12.2025 №199-Р,від 07.01.2026 №5,2026-01-13
www.monkeytilt.com,Заблокований,від 21.11.2025 №167-Р,від 10.12.2025 №695,2025-12-17
www.mrluck.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
www.netbet.org,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
www.netxcasino292.com,Заблокований,від 22.08.2025 №71-Р,від 27.08.2025 №523,2025-11-05
www.ommer-automaten.nl,Заблокований,від 06.08.2025 №62-Р,від 20.08.2025 №504,2025-11-05
